split_type,cell_line,model,random_seed,parent_combination,child_combination,added_environment,metric,estimate,ci_low,ci_high,excludes_zero,n_bootstrap,seed,alpha,n_samples,status,reason
all,hct116,cnn(3|3),42,sequence_h3k4me3,sequence_ctcf_h3k4me3,ctcf,RMSE,0.0005488703007580087,-0.000315619632601738,0.0013819269370287657,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(3|3),42,sequence_h3k4me3,sequence_dnase_h3k4me3,dnase,R2,-0.005844433404226801,-0.0144959706813097,0.0029761134646832943,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(3|3),42,sequence_h3k4me3,sequence_dnase_h3k4me3,dnase,MAE,-0.00013303607218684288,-0.0007966596749611199,0.0005319103365764022,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(3|3),42,sequence_h3k4me3,sequence_dnase_h3k4me3,dnase,RMSE,0.0005121433618196225,-0.0002623535692691803,0.0012734632473438978,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(3|3),42,sequence_h3k4me3,sequence_h3k4me3_rrbs,rrbs,R2,0.0008289806071861694,-0.0074504404328763485,0.009226071648299694,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(3|3),42,sequence_h3k4me3,sequence_h3k4me3_rrbs,rrbs,MAE,-0.001263757277659816,-0.0019090533023700118,-0.0006287567084655166,True,2000,2024,0.05,4239,ok,
all,hct116,cnn(3|3),42,sequence_h3k4me3,sequence_h3k4me3_rrbs,rrbs,RMSE,-7.27694389789646e-05,-0.0008003663388080895,0.0006590153789147735,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(3|3),42,sequence_rrbs,sequence_ctcf_rrbs,ctcf,R2,-0.00680474684327903,-0.01796029321849346,0.0036095604300498962,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(3|3),42,sequence_rrbs,sequence_ctcf_rrbs,ctcf,MAE,-0.0011680349044586036,-0.002029601950198412,-0.000333917501848191,True,2000,2024,0.05,4239,ok,
all,hct116,cnn(3|3),42,sequence_rrbs,sequence_ctcf_rrbs,ctcf,RMSE,0.0005981702595334593,-0.0003144945949316025,0.001575380563735962,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(3|3),42,sequence_rrbs,sequence_dnase_rrbs,dnase,R2,-0.007246340628349168,-0.017084766179323196,0.0029824941884726286,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(3|3),42,sequence_rrbs,sequence_dnase_rrbs,dnase,MAE,-0.0015001156357631884,-0.0022800446022301912,-0.0007355649140663445,True,2000,2024,0.05,4239,ok,
all,hct116,cnn(3|3),42,sequence_rrbs,sequence_dnase_rrbs,dnase,RMSE,0.0006369149339495173,-0.000263141468167305,0.001509100547991693,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(3|3),42,sequence_rrbs,sequence_h3k4me3_rrbs,h3k4me3,R2,-0.005660741488844656,-0.016781898215413094,0.00591074675321579,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(3|3),42,sequence_rrbs,sequence_h3k4me3_rrbs,h3k4me3,MAE,-0.0011377574899740506,-0.0019959192723035812,-0.00033259281190112233,True,2000,2024,0.05,4239,ok,
all,hct116,cnn(3|3),42,sequence_rrbs,sequence_h3k4me3_rrbs,h3k4me3,RMSE,0.0004977556336710209,-0.0005149274948053062,0.0014965354930609465,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(3|3),42,sequence_ctcf_dnase,sequence_ctcf_dnase_h3k4me3,h3k4me3,R2,0.005749845652478158,-0.0035741806495934725,0.014993852004408836,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(3|3),42,sequence_ctcf_dnase,sequence_ctcf_dnase_h3k4me3,h3k4me3,MAE,0.0008464203821655358,0.00011637434363365173,0.0015760191017761827,True,2000,2024,0.05,4239,ok,
all,hct116,cnn(3|3),42,sequence_ctcf_dnase,sequence_ctcf_dnase_h3k4me3,h3k4me3,RMSE,-0.0005034544974210908,-0.0013252061326056719,0.00031035393476486206,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(3|3),42,sequence_ctcf_dnase,sequence_ctcf_dnase_rrbs,rrbs,R2,0.011296629932491808,0.0032512873876839876,0.018985839560627937,True,2000,2024,0.05,4239,ok,
all,hct116,cnn(3|3),42,sequence_ctcf_dnase,sequence_ctcf_dnase_rrbs,rrbs,MAE,0.0013251330809152806,0.0006798349204473197,0.0019476201850920916,True,2000,2024,0.05,4239,ok,
all,hct116,cnn(3|3),42,sequence_ctcf_dnase,sequence_ctcf_dnase_rrbs,rrbs,RMSE,-0.0009905617105398223,-0.001671104459092021,-0.0002785164979286492,True,2000,2024,0.05,4239,ok,
all,hct116,cnn(3|3),42,sequence_ctcf_h3k4me3,sequence_ctcf_dnase_h3k4me3,dnase,R2,0.004690057463503927,-0.0054681794717907906,0.01508520357310772,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(3|3),42,sequence_ctcf_h3k4me3,sequence_ctcf_dnase_h3k4me3,dnase,MAE,0.001299779259259226,0.000493182975333184,0.002111004665493965,True,2000,2024,0.05,4239,ok,
all,hct116,cnn(3|3),42,sequence_ctcf_h3k4me3,sequence_ctcf_dnase_h3k4me3,dnase,RMSE,-0.0004107728531882182,-0.001337825902737677,0.0004780620220117271,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(3|3),42,sequence_ctcf_h3k4me3,sequence_ctcf_h3k4me3_rrbs,rrbs,R2,0.005814092465815768,-0.002476430032402277,0.013909764587879181,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(3|3),42,sequence_ctcf_h3k4me3,sequence_ctcf_h3k4me3_rrbs,rrbs,MAE,0.0014177539631988756,0.0007695518434047699,0.002106923144310713,True,2000,2024,0.05,4239,ok,
all,hct116,cnn(3|3),42,sequence_ctcf_h3k4me3,sequence_ctcf_h3k4me3_rrbs,rrbs,RMSE,-0.0005093692250311421,-0.001226944150403142,0.00021806955919601023,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(3|3),42,sequence_ctcf_rrbs,sequence_ctcf_dnase_rrbs,dnase,R2,0.004287632179544532,-0.004438565578311682,0.0127664003521204,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(3|3),42,sequence_ctcf_rrbs,sequence_ctcf_dnase_rrbs,dnase,MAE,0.0013873626845954112,0.0007032547146081924,0.002084235195070505,True,2000,2024,0.05,4239,ok,
all,hct116,cnn(3|3),42,sequence_ctcf_rrbs,sequence_ctcf_dnase_rrbs,dnase,RMSE,-0.00037665495243241476,-0.0011217526625841856,0.00038975587813183665,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(3|3),42,sequence_ctcf_rrbs,sequence_ctcf_h3k4me3_rrbs,h3k4me3,R2,-0.00013511709815727801,-0.009250514209270477,0.008863630704581738,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(3|3),42,sequence_ctcf_rrbs,sequence_ctcf_h3k4me3_rrbs,h3k4me3,MAE,0.001026624689785316,0.0003670685109682381,0.0017203576862812042,True,2000,2024,0.05,4239,ok,
all,hct116,cnn(3|3),42,sequence_ctcf_rrbs,sequence_ctcf_h3k4me3_rrbs,h3k4me3,RMSE,1.1855888843392837e-05,-0.0007857658201828599,0.0008058279636316001,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(3|3),42,sequence_dnase_h3k4me3,sequence_ctcf_dnase_h3k4me3,ctcf,R2,0.0042702565565094774,-0.006394474301487207,0.014894719235599041,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(3|3),42,sequence_dnase_h3k4me3,sequence_ctcf_dnase_h3k4me3,ctcf,MAE,-0.0002523486341118597,-0.0010823023039847612,0.0005597323179244995,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(3|3),42,sequence_dnase_h3k4me3,sequence_ctcf_dnase_h3k4me3,ctcf,RMSE,-0.000374045914249832,-0.0012975397985428572,0.0005642346804961562,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(3|3),42,sequence_dnase_h3k4me3,sequence_dnase_h3k4me3_rrbs,rrbs,R2,0.009520753087290279,0.0024667978286743164,0.016546551138162613,True,2000,2024,0.05,4239,ok,
all,hct116,cnn(3|3),42,sequence_dnase_h3k4me3,sequence_dnase_h3k4me3_rrbs,rrbs,MAE,-0.0007862166194857467,-0.0013273470103740692,-0.0002108324260916561,True,2000,2024,0.05,4239,ok,
all,hct116,cnn(3|3),42,sequence_dnase_h3k4me3,sequence_dnase_h3k4me3_rrbs,rrbs,RMSE,-0.0008350979708750816,-0.0014535964000970125,-0.000214914238313213,True,2000,2024,0.05,4239,ok,
all,hct116,cnn(3|3),42,sequence_dnase_rrbs,sequence_ctcf_dnase_rrbs,ctcf,R2,0.0047292259646146695,-0.0037047327496111393,0.01275878120213747,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(3|3),42,sequence_dnase_rrbs,sequence_ctcf_dnase_rrbs,ctcf,MAE,0.001719443415899996,0.0010274030501022935,0.0024157941807061434,True,2000,2024,0.05,4239,ok,
all,hct116,cnn(3|3),42,sequence_dnase_rrbs,sequence_ctcf_dnase_rrbs,ctcf,RMSE,-0.00041539962684847276,-0.001122061861678958,0.00032545850262977183,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(3|3),42,sequence_dnase_rrbs,sequence_dnase_h3k4me3_rrbs,h3k4me3,R2,0.004432938215381821,-0.0057253106497228146,0.014251550659537315,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(3|3),42,sequence_dnase_rrbs,sequence_dnase_h3k4me3_rrbs,h3k4me3,MAE,0.0007068627317763643,-6.309412128757685e-05,0.0014694910496473312,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(3|3),42,sequence_dnase_rrbs,sequence_dnase_h3k4me3_rrbs,h3k4me3,RMSE,-0.00038934447035499087,-0.0012636050814762712,0.000500136986374855,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(3|3),42,sequence_h3k4me3_rrbs,sequence_ctcf_h3k4me3_rrbs,ctcf,R2,-0.0012791224525916522,-0.009409768506884575,0.0063012270256876945,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(3|3),42,sequence_h3k4me3_rrbs,sequence_ctcf_h3k4me3_rrbs,ctcf,MAE,0.000996347275300763,0.0003776579978875816,0.0016432408010587096,True,2000,2024,0.05,4239,ok,
all,hct116,cnn(3|3),42,sequence_h3k4me3_rrbs,sequence_ctcf_h3k4me3_rrbs,ctcf,RMSE,0.00011227051470583116,-0.0005592837696895003,0.0008250795071944594,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(3|3),42,sequence_h3k4me3_rrbs,sequence_dnase_h3k4me3_rrbs,dnase,R2,0.0028473390758773087,-0.004093135707080364,0.010002834722399712,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(3|3),42,sequence_h3k4me3_rrbs,sequence_dnase_h3k4me3_rrbs,dnase,MAE,0.00034450458598722644,-0.00019820519082713872,0.0009026516345329583,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(3|3),42,sequence_h3k4me3_rrbs,sequence_dnase_h3k4me3_rrbs,dnase,RMSE,-0.00025018517007649455,-0.0008740525809116662,0.0003556925803422928,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(3|3),42,sequence_ctcf_dnase_h3k4me3,all,rrbs,R2,0.0045027087767868235,-0.005206386558711529,0.014272743836045265,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(3|3),42,sequence_ctcf_dnase_h3k4me3,all,rrbs,MAE,-0.0005740785539041782,-0.0013674504589289427,0.00017887614376377314,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(3|3),42,sequence_ctcf_dnase_h3k4me3,all,rrbs,RMSE,-0.0003953105778620458,-0.0012535229325294495,0.00045735499588772655,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(3|3),42,sequence_ctcf_dnase_rrbs,all,h3k4me3,R2,-0.0010440755032268267,-0.011106742545962334,0.009654995985329151,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(3|3),42,sequence_ctcf_dnase_rrbs,all,h3k4me3,MAE,-0.001052791252653923,-0.001902550458908081,-0.0002631146344356239,True,2000,2024,0.05,4239,ok,
all,hct116,cnn(3|3),42,sequence_ctcf_dnase_rrbs,all,h3k4me3,RMSE,9.179663525668569e-05,-0.0008411112939938903,0.0009814031654968858,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(3|3),42,sequence_ctcf_h3k4me3_rrbs,all,dnase,R2,0.003378673774474983,-0.006609375588595867,0.01277477853000164,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(3|3),42,sequence_ctcf_h3k4me3_rrbs,all,dnase,MAE,-0.0006920532578438277,-0.0014470104360952973,9.970180690288544e-05,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(3|3),42,sequence_ctcf_h3k4me3_rrbs,all,dnase,RMSE,-0.0002967142060191219,-0.0011364076053723693,0.0005723387002944946,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(3|3),42,sequence_dnase_h3k4me3_rrbs,all,ctcf,R2,-0.0007477877539939781,-0.010812528431415558,0.009207586757838726,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(3|3),42,sequence_dnase_h3k4me3_rrbs,all,ctcf,MAE,-4.0210568530291146e-05,-0.0008290518308058381,0.0007343158358708024,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(3|3),42,sequence_dnase_h3k4me3_rrbs,all,ctcf,RMSE,6.57414787632038e-05,-0.0008207645150832832,0.0009427137556485832,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(5|3),42,sequence,sequence_ctcf,ctcf,R2,-0.016562716637442132,-0.032422974705696106,-0.0004901901120319963,True,2000,2024,0.05,4239,ok,
all,hct116,cnn(5|3),42,sequence,sequence_ctcf,ctcf,MAE,-0.0006151419981128003,-0.00182996760122478,0.0006161906057968736,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(5|3),42,sequence,sequence_ctcf,ctcf,RMSE,0.001475345712660503,4.4629723561229184e-05,0.0028646928258240223,True,2000,2024,0.05,4239,ok,
all,hct116,cnn(5|3),42,sequence,sequence_dnase,dnase,R2,-0.004658967825999727,-0.019432896748185158,0.0101234782487154,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(5|3),42,sequence,sequence_dnase,dnase,MAE,-0.0009594286081623382,-0.0021151993423700333,0.0001679349661571905,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(5|3),42,sequence,sequence_dnase,dnase,RMSE,0.00041633550700348465,-0.0009046964114531875,0.0017429802101105452,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(5|3),42,sequence,sequence_h3k4me3,h3k4me3,R2,-0.0014581914172183685,-0.014499170705676079,0.011768629774451256,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(5|3),42,sequence,sequence_h3k4me3,h3k4me3,MAE,-0.0006673865746638363,-0.0017119317781180143,0.0003234040050301701,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(5|3),42,sequence,sequence_h3k4me3,h3k4me3,RMSE,0.00013042015999187306,-0.001056815730407834,0.0012823846191167831,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(5|3),42,sequence,sequence_rrbs,rrbs,R2,-0.0009917877905041284,-0.015560286119580269,0.014363080263137817,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(5|3),42,sequence,sequence_rrbs,rrbs,MAE,-0.0021296513493748725,-0.0033041532151401043,-0.0009722501272335649,True,2000,2024,0.05,4239,ok,
all,hct116,cnn(5|3),42,sequence,sequence_rrbs,rrbs,RMSE,8.871639484944738e-05,-0.0012904915492981672,0.0013885628432035446,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(5|3),42,sequence_ctcf,sequence_ctcf_dnase,dnase,R2,0.003863151174085422,-0.009035361930727959,0.01672450080513954,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(5|3),42,sequence_ctcf,sequence_ctcf_dnase,dnase,MAE,0.0019028884147204717,0.000946605927310884,0.0028722048737108707,True,2000,2024,0.05,4239,ok,
all,hct116,cnn(5|3),42,sequence_ctcf,sequence_ctcf_dnase,dnase,RMSE,-0.0003429421744346184,-0.0014734168071299791,0.0007994387415237725,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(5|3),42,sequence_ctcf,sequence_ctcf_h3k4me3,h3k4me3,R2,0.0022380465828977236,-0.014302605763077736,0.017572324723005295,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(5|3),42,sequence_ctcf,sequence_ctcf_h3k4me3,h3k4me3,MAE,0.0033174339207360237,0.0020833078306168318,0.004543616436421871,True,2000,2024,0.05,4239,ok,
all,hct116,cnn(5|3),42,sequence_ctcf,sequence_ctcf_h3k4me3,h3k4me3,RMSE,-0.00019859103161073977,-0.0015635505551472306,0.0012799606192857027,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(5|3),42,sequence_ctcf,sequence_ctcf_rrbs,rrbs,R2,0.0016730269440951018,-0.008712884970009327,0.012255812995135784,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(5|3),42,sequence_ctcf,sequence_ctcf_rrbs,rrbs,MAE,0.0007539828143430238,-5.99015511397738e-05,0.001588928746059537,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(5|3),42,sequence_ctcf,sequence_ctcf_rrbs,rrbs,RMSE,-0.00014843212367432468,-0.0010669917101040483,0.0007667131721973419,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(5|3),42,sequence_dnase,sequence_ctcf_dnase,ctcf,R2,-0.008040597637356983,-0.023372115567326546,0.007159682922065258,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(5|3),42,sequence_dnase,sequence_ctcf_dnase,ctcf,MAE,0.0022471750247700095,0.001048694597557187,0.003413171274587512,True,2000,2024,0.05,4239,ok,
all,hct116,cnn(5|3),42,sequence_dnase,sequence_ctcf_dnase,ctcf,RMSE,0.0007160680312223999,-0.0006367586320266128,0.002076993929222226,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(5|3),42,sequence_dnase,sequence_dnase_h3k4me3,h3k4me3,R2,-0.00864897920420793,-0.02251061052083969,0.005609206855297089,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(5|3),42,sequence_dnase,sequence_dnase_h3k4me3,h3k4me3,MAE,0.002759906270346779,0.0016403074841946363,0.003848408581689,True,2000,2024,0.05,4239,ok,
all,hct116,cnn(5|3),42,sequence_dnase,sequence_dnase_h3k4me3,h3k4me3,RMSE,0.0007701226858190524,-0.0004994299379177392,0.0020285255741328,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(5|3),42,sequence_dnase,sequence_dnase_rrbs,rrbs,R2,0.003976932660995525,-0.00812721997499466,0.016851279884576797,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(5|3),42,sequence_dnase,sequence_dnase_rrbs,rrbs,MAE,0.001133056770464741,0.00010745935287559405,0.002095284406095743,True,2000,2024,0.05,4239,ok,
all,hct116,cnn(5|3),42,sequence_dnase,sequence_dnase_rrbs,rrbs,RMSE,-0.00035532166246027286,-0.0014905061107128859,0.0007232885691337287,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(5|3),42,sequence_h3k4me3,sequence_ctcf_h3k4me3,ctcf,R2,-0.01286647863732604,-0.02713051065802574,0.0009771138429641724,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(5|3),42,sequence_h3k4me3,sequence_ctcf_h3k4me3,ctcf,MAE,0.0033696784972870597,0.0022009038366377354,0.004568624310195446,True,2000,2024,0.05,4239,ok,
all,hct116,cnn(5|3),42,sequence_h3k4me3,sequence_ctcf_h3k4me3,ctcf,RMSE,0.0011463345210578901,-8.690580580150709e-05,0.0024166579823940992,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(5|3),42,sequence_h3k4me3,sequence_dnase_h3k4me3,dnase,R2,-0.011849755612989288,-0.02437512017786503,0.00022712796635460109,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(5|3),42,sequence_h3k4me3,sequence_dnase_h3k4me3,dnase,MAE,0.0024678642368482773,0.0014829810243099928,0.003464627545326948,True,2000,2024,0.05,4239,ok,
all,hct116,cnn(5|3),42,sequence_h3k4me3,sequence_dnase_h3k4me3,dnase,RMSE,0.001056038032830664,-1.978762520593591e-05,0.002182943047955632,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(5|3),42,sequence_h3k4me3,sequence_h3k4me3_rrbs,rrbs,R2,-0.010264761717491466,-0.021179482340812683,0.0008808821439743042,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(5|3),42,sequence_h3k4me3,sequence_h3k4me3_rrbs,rrbs,MAE,-0.00021003911063932623,-0.0010819670278578997,0.0007244385778903961,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(5|3),42,sequence_h3k4me3,sequence_h3k4me3_rrbs,rrbs,RMSE,0.0009151746055238719,-7.83477007644251e-05,0.0018928609788417816,False,2000,2024,0.05,4239,ok,
all,hct116,cnn(5|3),42,sequence_rrbs,sequence_ctcf_rrbs,ctcf,R2,-0.013897901902842902,-0.028164375573396683,-0.0004464402736630291,True,2000,2024,0.05,4239,ok,
all,hct116,cnn(5|3),42,sequence_rrbs,sequence_ctcf_rrbs,ctcf,MAE,0.002268492165605096,0.001229630084708333,0.0033495493698865175,True,2000,2024,0.05,4239,ok,
all,hct116,cnn(5|3),42,sequence_rrbs,sequence_ctcf_rrbs,ctcf,RMSE,0.001238197194136731,3.975182698923163e-05,0.002505712676793337,True,2000,2024,0.05,4239,ok,
all,hct116,cnn(5|3),42,sequence_rrbs,sequence_dnase_rrbs,dnase,R2,0.0003097526254999261,-0.013462221249938011,0.013400289230048656,False,2000,2024,0.05,4239,ok,
