cell_line,environment,split_type,model,C18_abs,pos18_total_abs,C18_share_within_pos18
hct116,sequence_dnase,single,transformer,0.0646663308143615,0.45266431570053056,0.14285714285714285
hct116,sequence_dnase,single,xgboost,0.0261560771614313,0.04028702583309479,0.64924318984959
hct116,sequence_dnase_h3k4me3,all,cnn,0.0068867006339132335,0.02343265304807553,0.2938933384872876
hct116,sequence_dnase_h3k4me3,all,mlp,0.01348017,0.0249026185,0.5413153640851062
hct116,sequence_dnase_h3k4me3,all,transformer,0.0483631007373333,0.3385417051613331,0.14285714285714285
hct116,sequence_dnase_h3k4me3,all,xgboost,0.0198188293725252,0.0266648175893349,0.7432576392516601
hct116,sequence_dnase_h3k4me3,single,cnn,0.010323677056779433,0.03798522020224467,0.2717814192418285
hct116,sequence_dnase_h3k4me3,single,linear,10305270522.989574,30915811569.142628,0.3333333333314583
hct116,sequence_dnase_h3k4me3,single,mlp,0.015855294,0.0372264867,0.4259143262101067
hct116,sequence_dnase_h3k4me3,single,transformer,0.0846717581152916,0.5927023068070412,0.14285714285714285
hct116,sequence_dnase_h3k4me3,single,xgboost,0.0266478341072797,0.03955986071377971,0.6736078850246705
hct116,sequence_dnase_h3k4me3_rrbs,all,cnn,0.004157514466593601,0.015426785021797009,0.2694997344371696
hct116,sequence_dnase_h3k4me3_rrbs,all,mlp,0.012108793,0.02511926378,0.4820520659383752
hct116,sequence_dnase_h3k4me3_rrbs,all,transformer,0.0664739087224006,0.4653173610568042,0.14285714285714285
hct116,sequence_dnase_h3k4me3_rrbs,all,xgboost,0.0199683401733636,0.026874010494793397,0.7430353641200032
hct116,sequence_dnase_h3k4me3_rrbs,single,cnn,0.0059088772007574,0.025796962583626473,0.22905321436981146
hct116,sequence_dnase_h3k4me3_rrbs,single,linear,2945790876.596726,8837372630.003195,0.33333333332529863
hct116,sequence_dnase_h3k4me3_rrbs,single,mlp,0.015839882,0.03775986756,0.41948987174890395
hct116,sequence_dnase_h3k4me3_rrbs,single,transformer,0.0841204598546028,0.5888432189822196,0.14285714285714285
hct116,sequence_dnase_h3k4me3_rrbs,single,xgboost,0.0262971948832273,0.0398963790721607,0.6591373827600617
hct116,sequence_dnase_rrbs,all,cnn,0.0049234485874573,0.017882591251084788,0.27532075851471666
hct116,sequence_dnase_rrbs,all,mlp,0.013468849,0.029537778679999998,0.45598720018576566
hct116,sequence_dnase_rrbs,all,transformer,0.087836816906929,0.614857718348503,0.14285714285714285
hct116,sequence_dnase_rrbs,all,xgboost,0.0211825501173734,0.028550350929435645,0.7419365936946862
hct116,sequence_dnase_rrbs,single,cnn,0.005895123118534633,0.022407335107042403,0.26308898806453135
hct116,sequence_dnase_rrbs,single,linear,0.0725237920530429,0.1390894915782712,0.5214181979537316
hct116,sequence_dnase_rrbs,single,mlp,0.01721861,0.033118613449999994,0.5199073332582407
hct116,sequence_dnase_rrbs,single,transformer,0.0596948005259037,0.4178636036813259,0.14285714285714285
hct116,sequence_dnase_rrbs,single,xgboost,0.0263825356960296,0.03959725923778,0.6662717623359612
hct116,sequence_h3k4me3,all,cnn,0.0047393282875418,0.016121073199125435,0.29398342337400396
hct116,sequence_h3k4me3,all,linear,0.0506823266350339,0.0685729637709779,0.7391007161992342
hct116,sequence_h3k4me3,all,mlp,0.011491172,0.021202273299999998,0.5419782981478689
hct116,sequence_h3k4me3,all,transformer,0.052604928612709,0.368234500288963,0.14285714285714285
hct116,sequence_h3k4me3,all,xgboost,0.0204759705811738,0.027851002814713602,0.7351968874297196
hct116,sequence_h3k4me3,single,cnn,0.010495214878271,0.027731279920165598,0.37846125056200897
hct116,sequence_h3k4me3,single,linear,14676686561.570986,44030059684.87236,0.33333333333212656
hct116,sequence_h3k4me3,single,mlp,0.016921386,0.028240028299999997,0.5991986204914674
hct116,sequence_h3k4me3,single,transformer,0.0730971917510032,0.5116803422570224,0.14285714285714285
hct116,sequence_h3k4me3,single,xgboost,0.0260486155748367,0.0384473092854021,0.6775146573059924
hct116,sequence_h3k4me3_rrbs,all,cnn,0.0056349210596332334,0.015013779609034656,0.3753166228870428
hct116,sequence_h3k4me3_rrbs,all,linear,0.0503925972879432,0.0678309414896002,0.7429146077187999
hct116,sequence_h3k4me3_rrbs,all,mlp,0.011009995,0.019680619042,0.5594333682545146
hct116,sequence_h3k4me3_rrbs,all,transformer,0.0462957359850406,0.3240701518952842,0.14285714285714285
hct116,sequence_h3k4me3_rrbs,all,xgboost,0.0202966518700122,0.0269519798021062,0.7530671965117045
hct116,sequence_h3k4me3_rrbs,single,cnn,0.007662313058972301,0.02397087565987006,0.31965094507581443
hct116,sequence_h3k4me3_rrbs,single,linear,4138884151.326767,12416652454.17057,0.3333333333282254
hct116,sequence_h3k4me3_rrbs,single,mlp,0.016574256,0.027584268380000002,0.6008590030982
hct116,sequence_h3k4me3_rrbs,single,transformer,0.0686179846525192,0.48032589256763447,0.14285714285714282
hct116,sequence_h3k4me3_rrbs,single,xgboost,0.0266630519181489,0.040316721584531104,0.6613397833513104
hct116,sequence_rrbs,all,cnn,0.010380730653802532,0.030335108034099167,0.3422018686115683
hct116,sequence_rrbs,all,linear,0.0513160339964535,0.06973199130766641,0.7359037514078816
hct116,sequence_rrbs,all,mlp,0.012912286,0.022139987376,0.5832110823151176
hct116,sequence_rrbs,all,transformer,0.0769217610359191,0.5384523272514337,0.14285714285714288
hct116,sequence_rrbs,all,xgboost,0.0199432838708162,0.027055926730099437,0.737113316049511
hct116,sequence_rrbs,single,cnn,0.008262220770120567,0.0315059469673237,0.2622432132793756
hct116,sequence_rrbs,single,linear,31070421940.8747,93211265822.81267,0.33333333333265897
hct116,sequence_rrbs,single,mlp,0.017553778,0.02773760516,0.6328512464844676
hct116,sequence_rrbs,single,transformer,0.0800742655992508,0.5605198591947556,0.14285714285714285
hct116,sequence_rrbs,single,xgboost,0.0264431815594434,0.0394846024428259,0.6697086946166773
hek293t,all,all,cnn,0.006602911589046266,0.02935483778405008,0.22493435792835317
hek293t,all,all,linear,0.0675873445505935,0.2024020536413304,0.33392617977267497
hek293t,all,all,mlp,0.014656446,0.03112777259,0.4708478885735781
hek293t,all,all,transformer,0.0681075677275657,0.4767529740929599,0.14285714285714285
hek293t,all,all,xgboost,0.0235755033791065,0.03389641441935949,0.6955161418383433
hek293t,all,single,cnn,0.0031799005810170668,0.014167771678330202,0.2244460634469969
hek293t,all,single,linear,0.0389811157382412,11215016680.339146,3.4757965011838394e-12
hek293t,all,single,mlp,0.003430476,0.017329840362,0.19795196772395982
hek293t,all,single,transformer,0.0384907238185405,0.26943506672978346,0.14285714285714288
hek293t,all,single,xgboost,0.0036624185740947,0.0091150210937482,0.401800339947285
hek293t,sequence,all,cnn,0.0060438484263916,0.0235127718187866,0.25704533999528684
hek293t,sequence,all,linear,0.0704335882025261,0.0892252686091273,0.789390598655156
hek293t,sequence,all,mlp,0.012871535,0.02149270347,0.5988792902654791
hek293t,sequence,all,transformer,0.1049998104572296,0.7349986732006072,0.14285714285714285
hek293t,sequence,all,xgboost,0.0242446828633546,0.0353893876308573,0.6850834243374919
hek293t,sequence,single,cnn,0.0017932098902140668,0.006620983360334999,0.27083739568911047
hek293t,sequence,single,linear,0.0344923573736388,0.0640325484769391,0.538669133027885
hek293t,sequence,single,mlp,0.0018909819,0.0088259915,0.2142514979761764
hek293t,sequence,single,transformer,0.0954718589782714,0.6683030128478997,0.14285714285714288
hek293t,sequence,single,xgboost,0.0042056790553033,0.010370346251874999,0.4055485663791502
hek293t,sequence_ctcf,all,cnn,0.006848257035016934,0.029966871292950937,0.22852759529246683
hek293t,sequence_ctcf,all,linear,0.0663571113843178,0.12542981000462988,0.5290378051427201
hek293t,sequence_ctcf,all,mlp,0.013738408,0.0304077795,0.4518056966310217
hek293t,sequence_ctcf,all,transformer,0.0663411542773246,0.46438807994127207,0.14285714285714288
hek293t,sequence_ctcf,all,xgboost,0.0234400760382413,0.0339733270739085,0.6899552695338829
hek293t,sequence_ctcf,single,cnn,0.0012696115882135331,0.006301572080701266,0.2014753734392332
hek293t,sequence_ctcf,single,linear,0.0369863941137799,0.07718099744036419,0.47921632708048834
hek293t,sequence_ctcf,single,mlp,0.003247589,0.012923644,0.2512905028953134
hek293t,sequence_ctcf,single,transformer,0.1093707233667373,0.765595063567161,0.14285714285714288
hek293t,sequence_ctcf,single,xgboost,0.0034474516287446,0.010934278194326802,0.31528845045604326
hek293t,sequence_ctcf_dnase,all,cnn,0.006530522213627834,0.029529079659065538,0.221155629942667
hek293t,sequence_ctcf_dnase,all,linear,0.0665710101606274,0.18243052046161912,0.36491158383025624
hek293t,sequence_ctcf_dnase,all,mlp,0.013192287,0.031674420800000005,0.4164965504278455
hek293t,sequence_ctcf_dnase,all,transformer,0.0228057075291872,0.1596399527043104,0.14285714285714285
hek293t,sequence_ctcf_dnase,all,xgboost,0.0235741976648569,0.03564052188698924,0.6614436718858144
hek293t,sequence_ctcf_dnase,single,cnn,0.0028473550143341005,0.0255616217230754,0.11139179842269904
hek293t,sequence_ctcf_dnase,single,linear,0.036932531115635,15510587895.754593,2.3811174253262064e-12
hek293t,sequence_ctcf_dnase,single,mlp,0.0035541786,0.0131636546,0.26999938147875746
hek293t,sequence_ctcf_dnase,single,transformer,0.112572930753231,0.7880105152726171,0.14285714285714282
hek293t,sequence_ctcf_dnase,single,xgboost,0.0034474516287446,0.010934278194326802,0.31528845045604326
hek293t,sequence_ctcf_dnase_h3k4me3,all,cnn,0.008513553999364301,0.04073093602588987,0.20901935555698542
hek293t,sequence_ctcf_dnase_h3k4me3,all,linear,0.0662479418667165,0.18706311201429301,0.3541475449294068
hek293t,sequence_ctcf_dnase_h3k4me3,all,mlp,0.013796464,0.0336402037,0.410118325175302
hek293t,sequence_ctcf_dnase_h3k4me3,all,transformer,0.0470844581723213,0.3295912072062491,0.14285714285714285
hek293t,sequence_ctcf_dnase_h3k4me3,all,xgboost,0.0240135937929153,0.0354859289564044,0.6767074865763488
hek293t,sequence_ctcf_dnase_h3k4me3,single,cnn,0.0018377848900854334,0.014878746718750066,0.12351745243229881
hek293t,sequence_ctcf_dnase_h3k4me3,single,linear,0.0372566007381837,18904981815.97411,1.9707292554337745e-12
hek293t,sequence_ctcf_dnase_h3k4me3,single,mlp,0.0031876187,0.01750163183,0.18213265659811334
hek293t,sequence_ctcf_dnase_h3k4me3,single,transformer,0.0858624503016471,0.6010371521115296,0.14285714285714288
hek293t,sequence_ctcf_dnase_h3k4me3,single,xgboost,0.0042023630812764,0.010534097847994202,0.39892956586468126
hek293t,sequence_ctcf_dnase_rrbs,all,cnn,0.009472042011717868,0.047859952811904465,0.19791164544069162
hek293t,sequence_ctcf_dnase_rrbs,all,linear,0.0678773673201577,0.19720780031715132,0.34419210199087824
hek293t,sequence_ctcf_dnase_rrbs,all,mlp,0.01637375,0.034112303329999996,0.47999543864281186
hek293t,sequence_ctcf_dnase_rrbs,all,transformer,0.0220585335046052,0.15440973453223641,0.14285714285714285
hek293t,sequence_ctcf_dnase_rrbs,all,xgboost,0.023888511583209,0.03537031126324993,0.6753831315029839
hek293t,sequence_ctcf_dnase_rrbs,single,cnn,0.0025969441436851665,0.020366482422407902,0.12751068593111195
hek293t,sequence_ctcf_dnase_rrbs,single,linear,0.0386413415479863,12954989234.396297,2.9827382214561127e-12
hek293t,sequence_ctcf_dnase_rrbs,single,mlp,0.0036785381,0.014691258387999999,0.250389585619478
hek293t,sequence_ctcf_dnase_rrbs,single,transformer,0.124451994895935,0.8711639642715452,0.14285714285714282
hek293t,sequence_ctcf_dnase_rrbs,single,xgboost,0.0042660012841224,0.010780590690046363,0.3957112747134688
hek293t,sequence_ctcf_h3k4me3,all,cnn,0.008748554857447667,0.039657547449071934,0.22060251881895943
hek293t,sequence_ctcf_h3k4me3,all,linear,0.0660576369899773,0.1253585439370844,0.5269496191909396
hek293t,sequence_ctcf_h3k4me3,all,mlp,0.016255029,0.0363086325,0.44769047691344477
hek293t,sequence_ctcf_h3k4me3,all,transformer,0.0487723909318447,0.3414067365229129,0.14285714285714285
hek293t,sequence_ctcf_h3k4me3,all,xgboost,0.0237088110297918,0.0349926359485833,0.6775371556640809
hek293t,sequence_ctcf_h3k4me3,single,cnn,0.004915539873763867,0.016010464227292433,0.3070204463768472
hek293t,sequence_ctcf_h3k4me3,single,linear,0.0372928504394628,0.1024855389441103,0.3638840252359913
hek293t,sequence_ctcf_h3k4me3,single,mlp,0.0033414306,0.0125099746,0.26710130970209967
hek293t,sequence_ctcf_h3k4me3,single,transformer,0.0657143294811248,0.4600003063678735,0.14285714285714288
hek293t,sequence_ctcf_h3k4me3,single,xgboost,0.0042023630812764,0.010534097847994202,0.39892956586468126
hek293t,sequence_ctcf_h3k4me3_rrbs,all,cnn,0.006416420141855833,0.03601032000445511,0.17818281373400763
hek293t,sequence_ctcf_h3k4me3_rrbs,all,linear,0.0673884265330997,0.1388978671602464,0.485165308228626
hek293t,sequence_ctcf_h3k4me3_rrbs,all,mlp,0.011424435,0.026569348436999998,0.4299855160953265
hek293t,sequence_ctcf_h3k4me3_rrbs,all,transformer,0.0532718896865844,0.37290322780609086,0.14285714285714285
hek293t,sequence_ctcf_h3k4me3_rrbs,all,xgboost,0.0232875179499387,0.03365260893406206,0.6919974019122139
hek293t,sequence_ctcf_h3k4me3_rrbs,single,cnn,0.0027199985537056663,0.010248939491247878,0.26539317126698037
hek293t,sequence_ctcf_h3k4me3_rrbs,single,linear,0.0390231081153376,0.1362736382961969,0.28635845203251353
hek293t,sequence_ctcf_h3k4me3_rrbs,single,mlp,0.002944448,0.0124333458643,0.23681863531637332
hek293t,sequence_ctcf_h3k4me3_rrbs,single,transformer,0.0378241688013076,0.2647691816091532,0.14285714285714288
hek293t,sequence_ctcf_h3k4me3_rrbs,single,xgboost,0.0036624185740947,0.0091150210937482,0.401800339947285
hek293t,sequence_ctcf_rrbs,all,cnn,0.007989965224017634,0.03562334960459617,0.22429011624967346
hek293t,sequence_ctcf_rrbs,all,linear,0.0676615447838165,0.1383166590264322,0.4891785650410081
hek293t,sequence_ctcf_rrbs,all,mlp,0.013224186,0.027923682645,0.4735831648039417
hek293t,sequence_ctcf_rrbs,all,transformer,0.0746008083224296,0.5222056582570072,0.14285714285714288
hek293t,sequence_ctcf_rrbs,all,xgboost,0.0241258554160594,0.035477430861646765,0.6800338928189104
hek293t,sequence_ctcf_rrbs,single,cnn,0.004572774128367467,0.014720646627210806,0.31063677052846234
hek293t,sequence_ctcf_rrbs,single,linear,0.0386673495341791,0.10893514869206279,0.35495751369912504
hek293t,sequence_ctcf_rrbs,single,mlp,0.0032636102,0.012851144596399999,0.25395482678750947
hek293t,sequence_ctcf_rrbs,single,transformer,0.0395058840513229,0.27654118835926034,0.14285714285714285
hek293t,sequence_ctcf_rrbs,single,xgboost,0.0042660012841224,0.010780590690046363,0.3957112747134688
hek293t,sequence_dnase,all,cnn,0.006995364868392466,0.02645372921445696,0.26443775891413823
hek293t,sequence_dnase,all,linear,0.0703770307392725,0.12106081083920209,0.5813361917156671
hek293t,sequence_dnase,all,mlp,0.015295942,0.0320469922,0.4772972734708002
hek293t,sequence_dnase,all,transformer,0.0197218675166368,0.13805307261645758,0.14285714285714288
hek293t,sequence_dnase,all,xgboost,0.0235291793942451,0.03445943229598914,0.6828080971311807
hek293t,sequence_dnase,single,cnn,0.0014826505794189333,0.05626231393155919,0.026352463590859722
hek293t,sequence_dnase,single,linear,0.0344453504046026,9980812609.075756,3.451156910137832e-12
hek293t,sequence_dnase,single,mlp,0.0038231278,0.011911407200000002,0.32096357179359963
hek293t,sequence_dnase,single,transformer,0.1153265610337257,0.80728592723608,0.14285714285714285
hek293t,sequence_dnase,single,xgboost,0.0042056790553033,0.010370346251874999,0.4055485663791502
hek293t,sequence_dnase_h3k4me3,all,cnn,0.0071698869578539675,0.035833249431258436,0.2000903370934442
hek293t,sequence_dnase_h3k4me3,all,linear,0.0695848341297307,0.1253701288039527,0.5550351969291173
hek293t,sequence_dnase_h3k4me3,all,mlp,0.016557027,0.0338734846,0.4887901907794865
hek293t,sequence_dnase_h3k4me3,all,transformer,0.0216922741383314,0.15184591896831978,0.14285714285714288
hek293t,sequence_dnase_h3k4me3,all,xgboost,0.0240811947733163,0.0357446010466444,0.6737015959946481
hek293t,sequence_dnase_h3k4me3,single,cnn,0.0014259017577083997,0.013117278693243603,0.10870408345008693
hek293t,sequence_dnase_h3k4me3,single,linear,0.0347065422200797,12633793207.15279,2.7471197011860323e-12
hek293t,sequence_dnase_h3k4me3,single,mlp,0.003210653,0.013300589600000001,0.24139178010574808
hek293t,sequence_dnase_h3k4me3,single,transformer,0.0865027233958244,0.6055190637707709,0.14285714285714285
hek293t,sequence_dnase_h3k4me3,single,xgboost,0.0039298613555729,0.0105511820875106,0.3724569742971893
hek293t,sequence_dnase_h3k4me3_rrbs,all,cnn,0.007797578349709466,0.038744069484474813,0.20125863011974113
hek293t,sequence_dnase_h3k4me3_rrbs,all,linear,0.0710165655716024,0.140140768156434,0.5067516505427543
hek293t,sequence_dnase_h3k4me3_rrbs,all,mlp,0.01601369,0.037222863833999996,0.43021112162178193
hek293t,sequence_dnase_h3k4me3_rrbs,all,transformer,0.0362147092819213,0.25350296497344915,0.14285714285714285
hek293t,sequence_dnase_h3k4me3_rrbs,all,xgboost,0.0234238114207983,0.03378504126521857,0.6933190117163754
hek293t,sequence_dnase_h3k4me3_rrbs,single,cnn,0.0026748206388825667,0.01533603551676277,0.17441408739298392
hek293t,sequence_dnase_h3k4me3_rrbs,single,linear,0.0363325756831,11133783825.049793,3.2632729585925395e-12
hek293t,sequence_dnase_h3k4me3_rrbs,single,mlp,0.00288575,0.0126234890734,0.22860161586235322
hek293t,sequence_dnase_h3k4me3_rrbs,single,transformer,0.0796729326248169,0.5577105283737183,0.14285714285714285
hek293t,sequence_dnase_h3k4me3_rrbs,single,xgboost,0.0036559414584189,0.0102609111054333,0.356297936981739
hek293t,sequence_dnase_rrbs,all,cnn,0.006760204133267167,0.028930392146018145,0.23367136190712204
hek293t,sequence_dnase_rrbs,all,linear,0.0717681089159232,0.13520650953149468,0.5308036511304636
hek293t,sequence_dnase_rrbs,all,mlp,0.013646695,0.031871907628,0.4281731473145697
hek293t,sequence_dnase_rrbs,all,transformer,0.0289833676069974,0.20288357324898182,0.14285714285714285
hek293t,sequence_dnase_rrbs,all,xgboost,0.0239243824034929,0.03483449459963573,0.6868014787773922
hek293t,sequence_dnase_rrbs,single,cnn,0.0020558095032659,0.016978014642972716,0.12108656674511761
hek293t,sequence_dnase_rrbs,single,linear,0.0360500475189444,6647414368.88805,5.423168395770504e-12
hek293t,sequence_dnase_rrbs,single,mlp,0.0037690578,0.0112608377116,0.33470492129705615
